Latitude,Longitude,Cluster
49.27154856,-123.1046641,2
49.27154856,-123.1046641,2
49.27154856,-123.1046641,2
49.27154856,-123.1046641,2
49.28245838,-123.1041553,2
49.26447049,-123.1007431,2
49.26447049,-123.1007431,2
49.28100462,-123.1033091,2
49.28572365,-123.1196454,2
49.28098887,-123.082263,1
49.274726,-123.1162644,2
49.27972795,-123.1243056,2
49.28349817,-123.1231463,2
49.28184301,-123.0995822,2
49.28184301,-123.0995822,2
49.27485813,-123.1190142,2
49.28184301,-123.0995822,2
49.28184301,-123.0995822,2
49.2752361,-123.0998369,2
49.2815697,-123.1046114,2
49.27168871,-123.155011,4
49.28861991,-123.1219726,2
49.28861991,-123.1219726,2
49.28861991,-123.1219726,2
49.25089143,-123.0815534,1
49.2425075,-123.0820754,1
49.28861991,-123.1219726,2
49.27921375,-123.1336811,2
49.28288429,-123.1263591,2
49.27475933,-123.0998634,2
49.28669229,-123.1223567,2
49.28191884,-123.1251124,2
49.22665737,-123.1313143,0
49.26015281,-123.0698974,1
49.27683254,-123.1347679,2
49.2765718,-123.1343584,2
49.2765718,-123.1343584,2
49.28808876,-123.1202425,2
49.27594956,-123.1337698,2
49.27698208,-123.1264572,2
49.2756107,-123.0237092,3
49.28535595,-123.1338937,2
49.20427439,-123.1336849,0
49.28099947,-123.1264086,2
49.28099947,-123.1264086,2
49.27648432,-123.1291918,2
49.28099947,-123.1264086,2
49.2891172,-123.1258832,2
49.27535451,-123.0696013,1
49.27584674,-123.1282278,2
49.27648432,-123.1291918,2
49.28146761,-123.1285069,2
49.26408994,-123.1662575,4
49.26408994,-123.1662575,4
49.27484662,-123.12971,2
49.28796502,-123.126699,2
49.20465445,-123.1393832,0
49.26051929,-123.0822959,1
49.26140355,-123.0730219,1
49.26060151,-123.0822943,1
49.2597214,-123.0822026,1
49.28130938,-123.0738625,1
49.27150847,-123.0934096,1
49.22697086,-123.1401189,0
49.26794581,-123.1387366,2
49.26999176,-123.1353332,2
49.20903083,-123.1405789,0
49.24791194,-123.0710646,1
49.20903083,-123.1405789,0
49.2907488,-123.1308518,2
49.2907488,-123.1308518,2
49.23463486,-123.0830956,0
49.27304488,-123.0705371,1
49.26958245,-123.06935,1
49.26232325,-123.0694772,1
49.26948869,-123.0754257,1
49.262315,-123.0682265,1
49.262315,-123.0682265,1
49.21735599,-123.0845196,0
49.26366688,-123.1438101,4
49.27246023,-123.1469563,4
49.28215862,-123.0678276,1
49.25772395,-123.1653706,4
49.26831207,-123.033595,3
49.25772395,-123.1653706,4
49.26370891,-123.1461606,4
49.26370891,-123.1461606,4
49.29278712,-123.1339791,2
49.29278712,-123.1339791,2
49.28432648,-123.0677894,1
49.26875593,-123.1455982,4
49.26910296,-123.1682529,4
49.20842321,-123.0842862,0
49.28012022,-123.0826233,1
49.26740355,-123.0336082,3
49.28393218,-123.0652038,1
49.27478665,-123.1162436,2
49.2838663,-123.095303,2
49.26202866,-123.102669,2
49.28313646,-123.1248315,2
49.27800466,-123.1317651,2
49.28139606,-123.1018293,2
49.28139606,-123.1018293,2
49.27726625,-123.120128,2
49.28234059,-123.10179,2
49.28437124,-123.1222995,2
49.28535595,-123.1338937,2
49.28028527,-123.1274579,2
49.28818126,-123.1159029,2
49.28615046,-123.1371462,2
49.28615046,-123.1371462,2
49.27535451,-123.0696013,1
49.27535451,-123.0696013,1
49.28474773,-123.0703475,1
49.27535451,-123.0696013,1
49.27535451,-123.0696013,1
49.27535451,-123.0696013,1
49.27535451,-123.0696013,1
49.27535451,-123.0696013,1
49.27535451,-123.0696013,1
49.28480581,-123.0632248,1
49.27535451,-123.0696013,1
49.25952906,-123.0637148,1
49.2619728,-123.1009359,2
49.27535451,-123.0696013,1
49.27535451,-123.0696013,1
49.27548647,-123.0695994,1
49.28032391,-123.1310313,2
49.27977222,-123.130173,2
49.28873748,-123.1396878,2
49.28873748,-123.1396878,2
49.28873748,-123.1396878,2
49.266594,-123.05659,1
49.28873748,-123.1396878,2
49.28873748,-123.1396878,2
49.28873748,-123.1396878,2
49.28891793,-123.139234,2
49.28891793,-123.139234,2
49.28891793,-123.139234,2
49.28891793,-123.139234,2
49.28891793,-123.139234,2
49.28905059,-123.1390313,2
49.28905059,-123.1390313,2
49.28905059,-123.1390313,2
49.26738842,-123.1384739,2
49.28601684,-123.1204749,2
49.27830186,-123.124544,2
49.27830232,-123.1243676,2
49.27870712,-123.1239401,2
49.27890065,-123.1234761,2
49.2764309,-123.1215526,2
49.2755205,-123.0997654,2
49.26644678,-123.1108155,2
49.27662569,-123.1210855,2
49.27718859,-123.120244,2
49.27720796,-123.120215,2
49.27720796,-123.120215,2
49.28479786,-123.0612998,1
49.28479786,-123.0612998,1
49.27720796,-123.120215,2
49.26953289,-123.0615695,1
49.27720796,-123.120215,2
49.27720796,-123.120215,2
49.27720796,-123.120215,2
49.27720796,-123.120215,2
49.27720796,-123.120215,2
49.27977788,-123.1262002,2
49.27590825,-123.1199446,2
49.26100989,-123.1534506,4
49.27596636,-123.1198592,2
49.27596636,-123.1198592,2
49.2383026,-123.1559355,4
49.27354692,-123.1181176,2
49.28450404,-123.1247902,2
49.28450404,-123.1247902,2
49.26209679,-123.1384967,2
49.28456261,-123.1247019,2
49.28446589,-123.1245518,2
49.28416531,-123.1242645,2
49.27347129,-123.1148816,2
49.28422388,-123.1241762,2
49.26209679,-123.1384967,2
49.28417547,-123.1241012,2
49.28399595,-123.1240016,2
49.28398195,-123.1238008,2
49.28393355,-123.1237256,2
49.28366737,-123.1233126,2
49.28357065,-123.1231625,2
49.28357065,-123.1231625,2
49.2835464,-123.1231249,2
49.2835464,-123.1231249,2
49.2835464,-123.1231249,2
49.2835464,-123.1231249,2
49.2835464,-123.1231249,2
49.2835464,-123.1231249,2
49.28331847,-123.1229502,2
49.28331847,-123.1229502,2
49.28337704,-123.1228619,2
49.25786488,-123.1276546,2
49.28515594,-123.1221638,2
49.24325808,-123.0611522,3
49.28515594,-123.1221638,2
49.24909974,-123.1278346,0
49.28748965,-123.1202759,2
49.26815829,-123.1555347,4
49.27573884,-123.0759414,1
49.28746061,-123.1201777,2
49.285861,-123.124424,2
49.28545008,-123.1237734,2
49.26386738,-123.1556861,4
49.28545008,-123.1237734,2
49.28545008,-123.1237734,2
49.28003481,-123.1276577,2
49.28003481,-123.1276577,2
49.28003481,-123.1276577,2
49.28003481,-123.1276577,2
49.28003481,-123.1276577,2
49.28003481,-123.1276577,2
49.28003481,-123.1276577,2
49.28003481,-123.1276577,2
49.28225756,-123.1327288,2
49.28225756,-123.1327288,2
49.27443275,-123.069489,1
49.27443275,-123.069489,1
49.27480138,-123.0694835,1
49.28165947,-123.1330437,2
49.28105854,-123.1321404,2
49.28079732,-123.1317475,2
49.28079732,-123.1317475,2
49.28079732,-123.1317475,2
49.28079732,-123.1317475,2
49.28079732,-123.1317475,2
49.28079732,-123.1317475,2
49.28079732,-123.1317475,2
49.28079732,-123.1317475,2
49.27792795,-123.1251087,2
49.27474107,-123.1218927,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.26182386,-123.1385059,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.26182386,-123.1385059,2
49.28578211,-123.1265757,2
49.2628268,-123.0697803,1
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.26182386,-123.1385059,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.26182386,-123.1385059,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28578211,-123.1265757,2
49.28559765,-123.1264707,2
49.28565594,-123.126382,2
49.28565594,-123.126382,2
49.28552977,-123.1261882,2
49.28552977,-123.1261882,2
49.2853279,-123.1258782,2
49.24953262,-123.1596259,4
49.28522696,-123.1257232,2
49.27790108,-123.1211156,2
49.28522696,-123.1257232,2
49.28512603,-123.1255681,2
49.28489109,-123.1253856,2
49.28499985,-123.1253745,2
49.28499985,-123.1253745,2
49.28828246,-123.0295932,1
49.28494939,-123.1252969,2
49.28494939,-123.1252969,2
49.28492415,-123.1252582,2
49.28463875,-123.1249982,2
49.26343218,-123.13073,2
49.26343218,-123.13073,2
49.26350849,-123.1303793,2
49.26342475,-123.1302956,2
49.26342475,-123.1302956,2
49.26341513,-123.1297311,2
49.26349069,-123.129337,2
49.26349069,-123.129337,2
49.26349069,-123.129337,2
49.29047798,-123.0267341,1
49.29047798,-123.0267341,1
49.21103044,-123.0841222,0
49.21103044,-123.0841222,0
49.21103044,-123.0841222,0
49.26349069,-123.129337,2
49.26349069,-123.129337,2
49.26349069,-123.129337,2
49.28612796,-123.1238513,2
49.28835864,-123.1232112,2
49.28835864,-123.1232112,2
49.28835864,-123.1232112,2
49.28835864,-123.1232112,2
49.23586715,-123.054879,3
49.28835864,-123.1232112,2
49.27903312,-123.1293409,2
49.27903312,-123.1293409,2
49.27903312,-123.1293409,2
49.27839986,-123.1224014,2
49.27385526,-123.0694987,1
49.27901277,-123.1291937,2
49.27387208,-123.0694981,1
49.28275276,-123.1347366,2
49.26208662,-123.0581654,1
49.28238381,-123.1341623,2
49.28238381,-123.1341623,2
49.28238381,-123.1341623,2
49.28238381,-123.1341623,2
49.28238381,-123.1341623,2
49.28116191,-123.0788211,1
49.27375731,-123.1001178,2
49.26175995,-123.044311,3
49.27375731,-123.1001178,2
49.28605367,-123.1269926,2
49.29112048,-123.1350002,2
49.24846945,-123.0757664,1
49.24846945,-123.0757664,1
49.27616048,-123.1275811,2
49.24996313,-123.0755872,1
49.24996313,-123.0755872,1
49.24996313,-123.0755872,1
49.24996313,-123.0755872,1
49.24996313,-123.0755872,1
49.27616048,-123.1275811,2
49.27616048,-123.1275811,2
49.27616048,-123.1275811,2
49.27616048,-123.1275811,2
49.27851915,-123.1220467,2
49.27616048,-123.1275811,2
49.27616048,-123.1275811,2
49.27616048,-123.1275811,2
49.27631582,-123.1273504,2
49.28682638,-123.1283573,2
49.27578939,-123.1243196,2
49.27578939,-123.1243196,2
49.27532912,-123.0984633,2
49.23888205,-123.0516265,3
49.27578939,-123.1243196,2
49.27578939,-123.1243196,2
49.27578939,-123.1243196,2
49.25787428,-123.189931,4
49.27578939,-123.1243196,2
49.26175567,-123.1385082,2
49.27578939,-123.1243196,2
49.27578939,-123.1243196,2
49.27578939,-123.1243196,2
49.27578939,-123.1243196,2
49.27578939,-123.1243196,2
49.27578939,-123.1243196,2
49.28115958,-123.0515331,1
49.27693622,-123.126604,2
49.27693622,-123.126604,2
49.27693622,-123.126604,2
49.28690199,-123.1284733,2
49.28690199,-123.1284733,2
49.28690199,-123.1284733,2
49.28669419,-123.1281543,2
49.27295959,-123.0695217,1
49.27295959,-123.0695217,1
49.27295959,-123.0695217,1
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.28116073,-123.0488932,1
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.26016242,-123.0566239,1
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.20448814,-123.1305188,0
49.27693622,-123.126604,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27693622,-123.126604,2
49.27693622,-123.126604,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.26938702,-123.0464897,1
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27557229,-123.1266804,2
49.27281081,-123.0695259,1
49.28843406,-123.1237612,2
49.28843406,-123.1237612,2
49.28837302,-123.1235606,2
49.28715663,-123.1254516,2
49.28837302,-123.1235606,2
49.28837302,-123.1235606,2
49.28837302,-123.1235606,2
49.28837302,-123.1235606,2
49.28707648,-123.1285631,2
49.26009615,-123.1010158,2
49.26348869,-123.1343188,2
49.27053007,-123.1359845,2
49.27135151,-123.1684255,4
49.27205845,-123.0696725,1
49.27205845,-123.0696725,1
49.26054215,-123.1285309,2
49.27169134,-123.0695554,1
49.27169134,-123.0695554,1
49.26068899,-123.1278481,2
49.26194002,-123.0438576,3
49.27195868,-123.0695491,1
49.27195868,-123.0695491,1
49.2513946,-123.0779393,1
49.27195868,-123.0695491,1
49.27195868,-123.0695491,1
49.27197271,-123.0695488,1
49.27197271,-123.0695488,1
49.27197271,-123.0695488,1
49.27197271,-123.0695488,1
49.27197271,-123.0695488,1
49.26232521,-123.0744205,1
49.26232521,-123.0744205,1
49.26438076,-123.1840035,4
49.26438076,-123.1840035,4
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.25867926,-123.1268864,2
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2583962,-123.1008474,2
49.2485524,-123.0758808,1
49.24544637,-123.1283606,0
49.2485524,-123.0758808,1
49.26881327,-123.1001401,2
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2822798,-123.0992874,2
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.26864124,-123.1850183,4
49.2485524,-123.0758808,1
49.28134428,-123.099313,2
49.28134428,-123.099313,2
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.27947328,-123.0993092,2
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.26864124,-123.1850183,4
49.2485524,-123.0758808,1
49.2485524,-123.0758808,1
49.2046221,-123.1394271,0
49.2046221,-123.1394271,0
49.27155424,-123.0273108,3
49.27155424,-123.0273108,3
49.27232596,-123.1019171,2
49.28943008,-123.1289554,2
49.26864124,-123.1850183,4
49.27129727,-123.0696907,1
49.27079873,-123.0695785,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.2596937,-123.1860325,4
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.24909974,-123.1278346,0
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.26213271,-123.1386214,2
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.25378362,-123.1288279,2
49.26351996,-123.1857166,4
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.26213271,-123.1386214,2
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.26351996,-123.1857166,4
49.26351996,-123.1857166,4
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.28069346,-123.1360717,2
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.26189774,-123.0360646,3
49.28116554,-123.0357487,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.28417357,-123.1284779,2
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.27116754,-123.0695684,1
49.26204743,-123.1386241,2
49.24893902,-123.0732263,1
49.24893902,-123.0732263,1
49.24811099,-123.0713836,1
49.2892248,-123.1320753,2
49.25812873,-123.0361169,3
49.26356524,-123.1402257,2
49.26363693,-123.1391826,2
49.29033895,-123.1297649,2
49.27193205,-123.1550654,4
49.30300918,-123.1308705,2
49.27026837,-123.0695932,1
49.26204743,-123.1386241,2
49.27026837,-123.0695932,1
49.27026837,-123.0695932,1
49.27026837,-123.0695932,1
49.27026837,-123.0695932,1
49.27026837,-123.0695932,1
49.27026837,-123.0695932,1
49.27026837,-123.0695932,1
49.27026837,-123.0695932,1
49.28618259,-123.1400563,2
49.28601205,-123.1399723,2
49.28571262,-123.1395122,2
49.28571262,-123.1395122,2
49.23387782,-123.0353849,3
49.23387782,-123.0353849,3
49.28571262,-123.1395122,2
49.28571262,-123.1395122,2
49.28571262,-123.1395122,2
49.28571262,-123.1395122,2
49.28571262,-123.1395122,2
49.28571262,-123.1395122,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.2778561,-123.1356136,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28113991,-123.0310463,1
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28580837,-123.139481,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.26937476,-123.0289358,3
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.25355143,-123.0318398,3
49.253896,-123.0495534,3
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.28567737,-123.1392797,2
49.27162437,-123.1360325,2
49.26961968,-123.0707099,1
49.28888832,-123.1229187,2
49.25814904,-123.0277473,3
49.26961968,-123.0707099,1
49.27257441,-123.1357534,2
49.27237321,-123.1356649,2
49.27237321,-123.1356649,2
49.27237321,-123.1356649,2
49.27233252,-123.1356142,2
49.26965833,-123.0565403,1
49.26965833,-123.0565403,1
49.26965833,-123.0565403,1
49.26965833,-123.0565403,1
49.26965833,-123.0565403,1
49.28034808,-123.1334139,2
49.26965833,-123.0565403,1
49.29021256,-123.1334028,2
49.28944012,-123.1324059,2
49.27075709,-123.1060259,2
49.27075709,-123.1060259,2
49.27075709,-123.1060259,2
49.27075709,-123.1060259,2
49.27075709,-123.1060259,2
49.2650039,-123.025497,3
49.27075709,-123.1060259,2
49.27075709,-123.1060259,2
49.27075709,-123.1060259,2
49.27075709,-123.1060259,2
49.27075709,-123.1060259,2
49.21095378,-123.0726163,3
49.27671554,-123.0705536,1
49.27671554,-123.0705536,1
49.26791974,-123.1430031,2
49.26715645,-123.14246,2
49.20569978,-123.1456664,0
49.25785035,-123.1856133,4
49.2636153,-123.1431215,4
49.2636153,-123.1431215,4
49.26366582,-123.141539,4
49.26937956,-123.0697379,1
49.26942838,-123.0696123,1
49.269217,-123.0696119,1
49.26918444,-123.0696118,1
49.26228428,-123.0696479,1
49.26236217,-123.0692145,1
49.26235674,-123.0686753,1
49.26235674,-123.0686753,1
49.27401778,-123.0785256,1
49.26235674,-123.0686753,1
49.25127268,-123.1274633,2
49.26235674,-123.0686753,1
49.26235674,-123.0686753,1
49.26235674,-123.0686753,1
49.26235674,-123.0686753,1
49.2270484,-123.192475,4
49.26227342,-123.0685694,1
49.29110189,-123.1349709,2
49.25011932,-123.0650356,1
49.29110189,-123.1349709,2
49.27311756,-123.0795481,1
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.28337723,-123.1092309,2
49.28337723,-123.1092309,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.28218728,-123.1022296,2
49.2339997,-123.1556178,4
49.23089779,-123.0656154,3
49.24314851,-123.0610126,3
49.24314851,-123.0610126,3
49.24314851,-123.0610126,3
49.24314851,-123.0610126,3
49.24314851,-123.0610126,3
49.24314851,-123.0610126,3
49.24299192,-123.0604498,3
49.27990358,-123.1076859,2
49.24226988,-123.0588726,3
49.29110189,-123.1349709,2
49.28131015,-123.0971267,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.24874602,-123.0988903,0
49.29110189,-123.1349709,2
49.28120992,-123.1325442,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.28079732,-123.1317475,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29555448,-123.1366685,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.27234154,-123.0976178,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.29110189,-123.1349709,2
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.2605883,-123.0807443,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.21072268,-123.0993362,0
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.24886477,-123.1852086,4
49.26226976,-123.0682098,1
49.24744884,-123.0901765,0
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.24779405,-123.167727,4
49.2810968,-123.0239933,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.24527531,-123.0566618,3
49.26226976,-123.0682098,1
49.24777611,-123.1908792,4
49.26226976,-123.0682098,1
49.2455515,-123.1276547,0
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.24525466,-123.1276539,0
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.24321712,-123.0270932,3
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.22181372,-123.0814713,0
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.24329833,-123.1534232,4
49.26226976,-123.0682098,1
49.24289019,-123.1179894,0
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.2421323,-123.0444858,3
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.24193674,-123.0987668,0
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.26226976,-123.0682098,1
49.29112048,-123.1350002,2
49.29104622,-123.1348829,2
49.29063743,-123.1342377,2
49.26245675,-123.0802765,1
49.29063743,-123.1342377,2
49.29063743,-123.1342377,2
49.29063743,-123.1342377,2
49.29063743,-123.1342377,2
49.2818348,-123.1136411,2
49.29063743,-123.1342377,2
49.29063743,-123.1342377,2
49.26153105,-123.0955348,1
49.29063743,-123.1342377,2
49.29063743,-123.1342377,2
49.29063743,-123.1342377,2
49.24852181,-123.0818159,1
49.26254755,-123.0954818,2
49.26802846,-123.1445494,4
49.26365222,-123.1452541,4
49.26365222,-123.1452541,4
49.26365222,-123.1452541,4
49.26365222,-123.1452541,4
49.28109659,-123.0241087,1
49.26365222,-123.1452541,4
49.28109659,-123.0241087,1
49.26365222,-123.1452541,4
49.26365222,-123.1452541,4
49.28118204,-123.0996839,2
49.26365222,-123.1452541,4
49.26365222,-123.1452541,4
49.26365222,-123.1452541,4
49.26364417,-123.1447807,4
49.26363764,-123.1443935,4
49.26363764,-123.1443935,4
49.26362391,-123.1435761,4
49.26863907,-123.0697368,1
49.26903082,-123.1480048,4
49.28109659,-123.0241087,1
49.28109659,-123.0241087,1
49.26225487,-123.0664468,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28109659,-123.0241087,1
49.28119273,-123.0676565,1
49.28109659,-123.0241087,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28109659,-123.0241087,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28109659,-123.0241087,1
49.28308729,-123.1114303,2
49.28119273,-123.0676565,1
49.26129772,-123.0697534,1
49.28119273,-123.0676565,1
49.28109659,-123.0241087,1
49.23891191,-123.1015633,0
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28109659,-123.0241087,1
49.28109659,-123.0241087,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28109659,-123.0241087,1
49.26129772,-123.0697534,1
49.26129772,-123.0697534,1
49.28109659,-123.0241087,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.26129772,-123.0697534,1
49.28119273,-123.0676565,1
49.28119273,-123.0676565,1
49.28117269,-123.0657604,1
49.28117269,-123.0657604,1
49.26873987,-123.1008628,2
49.2830999,-123.0674819,1
49.26806554,-123.1467431,4
49.21943602,-123.1495491,0
49.26129772,-123.0697534,1
49.21943602,-123.1495491,0
49.26129772,-123.0697534,1
49.21943391,-123.1494377,0
49.27811997,-123.1246406,2
49.26129772,-123.0697534,1
49.26758895,-123.0696202,1
49.26771795,-123.0696176,1
49.26373181,-123.149984,4
49.31229577,-123.1430023,2
49.23227602,-123.0374167,3
49.26373181,-123.149984,4
49.28353406,-123.1046168,2
49.26129772,-123.0697534,1
